url,title,location,price,size,num_rooms,price_per_sqm,room_type,snapshot_date
https://www.idealista.pt/en/imovel/33957087/,"T1 flat in rua Comandante Nunes da Silva, 1, Centro, Ajuda","rua Comandante Nunes da Silva, 1, Centro, Ajuda",272000,42,1,6476.19,T1,2025-03-31
https://www.idealista.pt/en/imovel/34005065/,"T2 flat in travessa do Oleiro, Nn, Santa Catarina, Misericórdia","travessa do Oleiro, Nn, Santa Catarina, Misericórdia",288000,57,2,5052.63,T2,2025-03-31
https://www.idealista.pt/en/imovel/34037932/,"T2 flat in rua Maria Pia, Nn, Prazeres - Maria Pia, Campo de Ourique","rua Maria Pia, Nn, Prazeres - Maria Pia, Campo de Ourique",239000,45,2,5311.11,T2,2025-03-31
https://www.idealista.pt/en/imovel/34020973/,"T1 flat in rua Carlos Ribeiro, Centro, Penha de França","rua Carlos Ribeiro, Centro, Penha de França",210000,40,1,5250.0,T1,2025-03-31
https://www.idealista.pt/en/imovel/34014664/,"T2 flat in travessa do Oleiro, Santa Catarina, Misericórdia","travessa do Oleiro, Santa Catarina, Misericórdia",288000,60,2,4800.0,T2,2025-03-31
https://www.idealista.pt/en/imovel/34005974/,"T1 flat in rua Paio Peres Correia, Alto de São João - Alto do Varejão, Penha de França","rua Paio Peres Correia, Alto de São João - Alto do Varejão, Penha de França",299500,79,1,3791.14,T1,2025-03-31
https://www.idealista.pt/en/imovel/33985662/,"T2 flat, Calçada dos Mestres, 94, Centro, Campolide",,210000,58,2,3620.69,T2,2025-03-31
https://www.idealista.pt/en/imovel/34024577/,"T2 flat in rua Cláudio Nunes, 85, Arneiros, Benfica","rua Cláudio Nunes, 85, Arneiros, Benfica",299900,67,2,4476.12,T2,2025-03-31
https://www.idealista.pt/en/imovel/33928601/,"T1 flat in rua Francisco Sanches, 182, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios","rua Francisco Sanches, 182, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios",275000,46,1,5978.26,T1,2025-03-31
https://www.idealista.pt/en/imovel/33995907/,"T2 flat in estrada de Chelas, 6, Santa Apolónia - Cruz da Pedra, Penha de França","estrada de Chelas, 6, Santa Apolónia - Cruz da Pedra, Penha de França",275000,57,2,4824.56,T2,2025-03-31
https://www.idealista.pt/en/imovel/34057779/,"T1 flat in Graça, São Vicente","Graça, São Vicente",250000,52,1,4807.69,T1,2025-03-31
https://www.idealista.pt/en/imovel/34058868/,"T2 flat, Escadinhas das Portas do Mar, 5, Alfama, Santa Maria Maior",,299000,72,2,4152.78,T2,2025-03-31
https://www.idealista.pt/en/imovel/34055036/,"T2 flat in avenida Doutor Augusto de Castro, Marvila, Lisboa","avenida Doutor Augusto de Castro, Marvila, Lisboa",248000,58,2,4275.86,T2,2025-03-31
https://www.idealista.pt/en/imovel/34062579/,"T1 flat in avenida Almirante Reis, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios","avenida Almirante Reis, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios",292000,48,1,6083.33,T1,2025-03-31
